file,cell,tp,part,res,n_ann,frac
B4 8HR 1_png.rf.B29qeJZkdECj8CR3RnLZ.png,HUVEC,8,val,nativo,1,12.517
Snap-53_112_png.rf.y85Lfcr4yLHN2tGaM2NL.png,SKOV-3,24,val,nativo,1,12.822
D2 24H 2_png.rf.Dr42hWA0VdnglReM9CyU.png,HUVEC,24,val,nativo,1,12.844
B8 0H 1_png.rf.VRh7efysiNi7AJTUXkt0.png,HUVEC,0,val,nativo,1,13.044
C1 24H 2_png.rf.YUbYquBirGpSwyBLMJ4b.png,HUVEC,24,val,nativo,1,13.147
C1 8H 2_png.rf.LPqvMTKoFzKsz1D5axKz.png,HUVEC,8,val,nativo,1,13.214
Snap-47_10_png.rf.82JBOB2C6eUM9hqcxY2g.png,SKOV-3,48,val,nativo,1,13.293
C1 12H 2_png.rf.tZRHLbi5gUqvH0jNbPLY.png,HUVEC,12,val,nativo,1,13.452
B8 0hr 2_png.rf.aZCq8UqHxNli7naRqYDo.png,HUVEC,0,val,640,1,13.66
A5 12H 2_png.rf.BpoWxZBoZP9BlwUXbmuz.png,HUVEC,12,val,nativo,1,13.816
B3 8H 2_png.rf.CESTHFggCs6xlkAs19Pa.png,HUVEC,8,val,nativo,1,13.85
B4 12H 1_png.rf.JGwJLxV0CVH4bWwe6o5e.png,HUVEC,12,val,nativo,1,13.926
C1 8H 2_png.rf.8HPymGdz7fsuOzPsefJ9.png,HUVEC,8,val,nativo,1,14.017
E4 12H 1_png.rf.35ZjiXuLnQ3VKuAQmtoa.png,HUVEC,12,val,nativo,1,14.175
B2 12H 1_png.rf.OrFcCcRPUkqBkLiAghoY.png,HUVEC,12,val,nativo,1,14.249
C1 0H 1_png.rf.g4HgRdp03wzPfFdqyUh3.png,HUVEC,0,val,nativo,1,14.359
C2 24H 1_png.rf.OdgDvLYa6oJIDJUccXc4.png,HUVEC,24,val,nativo,1,14.634
B8 0H 2_png.rf.fGRjTfUOLs3peda6Im4w.png,HUVEC,0,val,nativo,1,14.687
B2 8H 1_png.rf.eHCBbYTrS06t1A3Xetic.png,HUVEC,8,val,nativo,1,14.772
Snap-28_186_png.rf.Pxc3A3OicklntYPjiAag.png,SKOV-3,24,val,nativo,1,14.939
Snap-43_228_png.rf.RjMXXyaPc2A6ORQuUL1x.png,SKOV-3,24,val,nativo,1,15.044
B4 8HR 2_png.rf.1obyWX2VOZmLG9pLiKQR.png,HUVEC,8,val,nativo,1,15.074
A5 8H 2_png.rf.4o4SKpkxBwxgcOfuL3Zi.png,HUVEC,8,val,nativo,1,15.242
B5 8H 1_png.rf.ge3SG45JV1gKhWc7ifdS.png,HUVEC,8,val,nativo,1,15.243
B4 8H 1_png.rf.hxk5CCjSUNevIOwm2e67.png,HUVEC,8,val,nativo,1,15.521
C1 12H 2_png.rf.ui6o7P9dux3LHvZaQLOp.png,HUVEC,12,val,nativo,1,15.615
Snap-47_115_png.rf.AwDB0H3rugMK2ImzBgZw.png,SKOV-3,24,val,nativo,1,15.616
A3 8h 2_png.rf.yUJVyfA3TgvQSnAssZvg.png,HUVEC,8,val,640,1,15.848
E4 8H 2_png.rf.rdW8kPWMuRg50sCI0meX.png,HUVEC,8,val,nativo,1,16.175
B2 8H 2_png.rf.rH7jjspZ5cR0FGcre3t4.png,HUVEC,8,val,nativo,1,16.221
B5 12H 1_png.rf.JBkKkt45PibbMNJxopzH.png,HUVEC,12,val,nativo,1,16.291
D2 0HR 1_png.rf.bPcALf4uyzKTnwN0fLop.png,HUVEC,0,val,nativo,1,16.302
C1 12H 1_png.rf.DBQsmm0tg6U59ZM4Ject.png,HUVEC,12,val,nativo,1,16.349
D5 8H 1_png.rf.PMf85Kc0bDhtSs7nKJJ9.png,HUVEC,8,val,nativo,1,16.374
B5 8H 2_png.rf.p8rDOeacacLxFiD0aAkc.png,HUVEC,8,val,nativo,1,16.436
C1 0H 2_png.rf.9303F5oUsp2TrVTUxFVS.png,HUVEC,0,val,nativo,1,16.61
B4 12H 2_png.rf.xN6KD3V9tK0oa8cV84Pz.png,HUVEC,12,val,nativo,1,16.668
D3 12H 2_png.rf.mGax8cZwIT4dFQnOordS.png,HUVEC,12,val,nativo,1,16.689
D5 8H 2_png.rf.155Q0oMDYSwLghgKcHcD.png,HUVEC,8,val,nativo,1,16.693
C1 8H 1_png.rf.Kgxxv8FeePOy1Zd5HuuB.png,HUVEC,8,val,nativo,1,16.893
B4 8H 2_png.rf.sBbuiEVhnnULLBzNf5UU.png,HUVEC,8,val,nativo,1,16.939
D3 8H 2_png.rf.gO7JbZNsOHcLU5pzglpZ.png,HUVEC,8,val,nativo,1,17.217
E4 12H 2_png.rf.Ec4jsXhXLHQBkPxAMAyc.png,HUVEC,12,val,nativo,1,17.347
B4 0H 1_png.rf.ocKA8DGfji9fgwcSBwv6.png,HUVEC,0,val,nativo,1,17.403
D2 24H 1_png.rf.Bc0RVmhmtihtWRrOu3Sx.png,HUVEC,24,val,nativo,1,17.494
B1 0HR 1_png.rf.NGRx9n5aVbjBeYyAkrvc.png,HUVEC,0,val,nativo,1,17.558
C2 12H 2_png.rf.Xlk8npRnjTZqON9mMs58.png,HUVEC,12,val,nativo,1,17.757
C2 12H 1_png.rf.TFHg3V0muENuTMlz7u5s.png,HUVEC,12,val,nativo,1,18.396
D2 0HR 2_png.rf.hkAX0DMAdAmUUEg8u8ih.png,HUVEC,0,val,nativo,1,18.411
B4 0H 2_png.rf.f3SBJYc893OVfpUHLeb7.png,HUVEC,0,val,nativo,1,18.45
B8 0HR 2_png.rf.NmJGNQtA45arpoRi4Nti.png,HUVEC,0,val,nativo,1,18.475
D2 0HR 1_png.rf.Yseya69BivbK87V7yoaI.png,HUVEC,0,val,nativo,1,18.613
F1 0H 2_png.rf.gBMJC85G4OOdikrMFcEc.png,HUVEC,0,val,nativo,1,18.757
B4 0HR 1_png.rf.Sr70U7YhZrmMlrGO89Iv.png,HUVEC,0,val,nativo,1,18.788
F1 0H 1_png.rf.2zfG93hU1T5TFNLY48HE.png,HUVEC,0,val,nativo,1,18.792
A5 0H 1_png.rf.nBR9GItMllk66biMKebZ.png,HUVEC,0,val,nativo,1,18.828
B2 0H 2_png.rf.C9LTtIpDLLKBGCfBNHkN.png,HUVEC,0,val,nativo,1,19.211
C2 8H 2_png.rf.DMVAcxSLblieiwwMA22S.png,HUVEC,8,val,nativo,1,19.235
Snap-58_149_png.rf.gGNFmJIkalAHR9rJANe3.png,SKOV-3,48,val,nativo,1,19.287
D2 0HR 2_png.rf.VDReyc4tQ21pFdV55mR5.png,HUVEC,0,val,nativo,1,19.417
C2 8H 1_png.rf.CgtKGglvZUo2NKAOhpkN.png,HUVEC,8,val,nativo,1,19.659
E4 8H 1_png.rf.fGHz8CYQImAFmfxXWS4M.png,HUVEC,8,val,nativo,1,19.74
B1 0HR 2_png.rf.70abUpeVRRIpTW7eiJ6c.png,HUVEC,0,val,nativo,1,19.846
C1 0H 1_png.rf.RI1ESfJsvQUUFGL0s8eu.png,HUVEC,0,val,nativo,1,19.924
D3 0H 2_png.rf.lL7YSo8VoAJWzvF12TBt.png,HUVEC,0,val,nativo,1,20.865
B4 0HR 1_png.rf.vUKPySAwB6c4ma0fBFDE.png,HUVEC,0,val,nativo,1,21.047
B3 0H 1_png.rf.VOvR3gkaIxZfUxZn7iWW.png,HUVEC,0,val,nativo,1,21.067
A5 0H 2_png.rf.OPqxCgJcEFfem7zDL9Cm.png,HUVEC,0,val,nativo,1,21.256
D2 12H 1_png.rf.WXQzzTbsjkN1jrcwr3jh.png,HUVEC,12,val,nativo,1,21.509
Snap-47_267_png.rf.97cMYlFczNhQv3UX19fR.png,SKOV-3,72,val,nativo,1,21.599
B4 0HR 2_png.rf.R9MSxxUNnkRnpGTFpH6a.png,HUVEC,0,val,nativo,1,22.142
B8 12hr 2_png.rf.hBBqPLy4yOa4aCEa6DvE.png,HUVEC,12,val,640,1,22.156
B4 0HR 2_png.rf.7USPOPdGDFudVKwE8pKs.png,HUVEC,0,val,nativo,1,22.35
B5 0H 2_png.rf.HYxIIkEiSgJIkbsyH67d.png,HUVEC,0,val,nativo,1,22.55
D2 8H 1_png.rf.sM0CFB6l073DrQDTlvwd.png,HUVEC,8,val,nativo,1,22.571
A3 0HR 2_png.rf.hZpokQPSOC5byLanjjIO.png,HUVEC,0,val,nativo,1,22.666
C2 0H 2_png.rf.UwqdmZv3ntAvzn8IikTc.png,HUVEC,0,val,nativo,1,22.736
C1 0H 2_png.rf.roYe44B7qcp2jHTQiDFR.png,HUVEC,0,val,nativo,1,22.8
B3 0H 2_png.rf.I7y6fugB4J3nkiJ2BnxH.png,HUVEC,0,val,nativo,1,23.097
D2 12H 2_png.rf.asho9rO42U1YkLH8onj3.png,HUVEC,12,val,nativo,1,23.497
C2 0H 1_png.rf.mJluI1yGBePiio8WTdDm.png,HUVEC,0,val,nativo,1,23.572
D2 8H 2_png.rf.NgKIr2nlQL2vytVPvMdS.png,HUVEC,8,val,nativo,1,24.344
D2 0H 1_png.rf.xovIJqlILOeUFQLHRyvb.png,HUVEC,0,val,nativo,1,25.047
A3 0hr 2_png.rf.KohL1mTNndjr4CLZYMxF.png,HUVEC,0,val,640,1,25.144
E4 0H 2_png.rf.D2SNVZ4DM6E3vV5L6s4U.png,HUVEC,0,val,nativo,1,26.049
D5 0H 2_png.rf.GG9kMtodPkWI48rREDiB.png,HUVEC,0,val,nativo,1,26.535
D2 0H 2_png.rf.aFJ3evuMPh4bmQ6vObzi.png,HUVEC,0,val,nativo,1,26.92
D5 0H 1_png.rf.9j0Q0q1RchMC9JDN2vvD.png,HUVEC,0,val,nativo,1,27.046
Snap-58_209_png.rf.dbUw0s4aSvUw7mzdslRe.png,SKOV-3,24,val,nativo,1,27.378
ct1_2_png.rf.vkrzhchwAd8VGhBZotAn.png,SKOV-3,0,val,nativo,1,27.527
Snap-17_png.rf.wQPtTYXFL94gKLen5q7D.png,SKOV-3,0,val,nativo,1,28.337
E4 0H 1_png.rf.guF4XcIWsACmegRAd2IS.png,HUVEC,0,val,nativo,1,29.596
Snap-32_png.rf.gnPsOfWEBlQ88rOXjxL2.png,SKOV-3,0,val,nativo,1,29.653
Snap-47_png.rf.4IcA4CJVTVvxJv2QbhQ9.png,SKOV-3,0,val,nativo,1,29.803
Snap-02_png.rf.HnokE69U5U658bYwvUrm.png,SKOV-3,0,val,nativo,1,29.812
Snap-53_png.rf.SPyaEqsIv6YUwm8RQELh.png,SKOV-3,0,val,nativo,1,31.971
Snap-07_png.rf.g6SCaXQJinM4lCI6wdd5.png,SKOV-3,0,val,nativo,1,32.674
ptx3_2_png.rf.83PwRP4WO592IOLoTAYo.png,SKOV-3,0,val,nativo,1,33.556
B2 0H 1_png.rf.YrE4a3IJb8tbUo1hxHOL.png,HUVEC,0,val,nativo,1,33.731
75ug+ptx3_2_png.rf.SrbDSCvTa81lj9UBc0ZR.png,SKOV-3,0,val,nativo,1,34.78
75geo3_2_png.rf.74WCC6Yog9fXc1mKJxkf.png,SKOV-3,0,val,nativo,1,37.261
75ug+ptx3_5_png.rf.8zKge5Sez8aWKKyW2i6z.png,SKOV-3,0,val,nativo,1,41.831
ct3_5_png.rf.rPD7kpqEkJ4PcSKpPkrP.png,SKOV-3,0,val,nativo,1,44.413
75geo3_5_png.rf.RzruoobW8Ib712laqLeg.png,SKOV-3,0,val,nativo,1,44.743
ptx3_5_png.rf.jKwt368jwlClxFelzVnq.png,SKOV-3,0,val,nativo,1,45.182
